,code,expression,relation
128039,R89,CID-10 Q34.8,ciap_to_cid
128040,R89,CID-10 Q348,ciap_to_cid
128051,A99,manutenção de material de tração ortopédica,ciap_to_text
128136,U99,crise do rim,ciap_to_text
128187,S29,tatuagem,ciap_to_text
128188,S29,CIAP-2 S29,ciap_to_ciap
128189,S29,"Sinais/sintomas da pele, outros",ciap_to_ciap_title
128190,S29,CID-10 R23.8,ciap_to_cid
128191,S29,CID-10 R238,ciap_to_cid
128192,S29,CID-10 R23.3,ciap_to_other_cids
128193,S29,CID-10 R233,ciap_to_other_cids
128194,S29,CID-10 R23.8,ciap_to_other_cids
128195,S29,CID-10 R238,ciap_to_other_cids
128196,K73,artéria umbilical única congênita,ciap_to_text
128199,K73,CID-10 Q27.0,ciap_to_cid
128200,K73,CID-10 Q270,ciap_to_cid
128221,A79,metástase maligna na próstata,ciap_to_text
128224,A79,CID-10 C79.8,ciap_to_cid
128225,A79,CID-10 C798,ciap_to_cid
128250,A90,"síndrome de Klippel-Trenaunay, de origem congênita",ciap_to_text
128287,L79,ruptura traumática do ligamento palmar,ciap_to_text
128290,L79,CID-10 S63.4,ciap_to_cid
128291,L79,CID-10 S634,ciap_to_cid
128350,D87,estenose pilórica em adultos,ciap_to_text
128375,X77,cistadenoma pseudo-mucinoso do ovário no limite da malignidade,ciap_to_text
128392,W12,exame de controle ginecológico no contexto de um acompanhamento da contracepção por dispositivo intra-uterino,ciap_to_text
128393,W12,CIAP-2 W12,ciap_to_ciap
128394,W12,Contracepção intra-uterina/ Dispositivo Intrauterino/ DIU,ciap_to_ciap_title
128395,W12,CID-10 Z30.5,ciap_to_cid
128396,W12,CID-10 Z305,ciap_to_cid
128397,W12,CID-10 Z30.1,ciap_to_other_cids
128398,W12,CID-10 Z301,ciap_to_other_cids
128399,W12,CID-10 Z30.5,ciap_to_other_cids
128400,W12,CID-10 Z305,ciap_to_other_cids
128401,A85,eczema devido a uma vacinação corretamente administrada,ciap_to_text
128422,R21,dor de garganta,ciap_to_text
128431,A88,complicações de uma irradiação,ciap_to_text
128470,D81,cálculo congênito de uma glândula salivar sublingual,ciap_to_text
128499,A99,informação sobre o excesso de peso,ciap_to_text
128502,A99,CID-10 Z71.3,ciap_to_cid
128503,A99,CID-10 Z713,ciap_to_cid
128584,K84,síndrome cardíaca hiperquinética,ciap_to_text
128587,K84,CID-10 I51.8,ciap_to_cid
128588,K84,CID-10 I518,ciap_to_cid
128623,F73,doença de Jensen,ciap_to_text
128626,F73,CID-10 H30.0,ciap_to_cid
128627,F73,CID-10 H300,ciap_to_cid
128668,T87,hipoglicemia reativa,ciap_to_text
128669,T87,CIAP-2 T87,ciap_to_ciap
128670,T87,Hipoglicemia,ciap_to_ciap_title
128671,T87,CID-10 E16.1,ciap_to_cid
128672,T87,CID-10 E161,ciap_to_cid
128673,T87,CID-10 E15,ciap_to_other_cids
128675,T87,CID-10 E16.0,ciap_to_other_cids
128676,T87,CID-10 E160,ciap_to_other_cids
128677,T87,CID-10 E16.1,ciap_to_other_cids
128678,T87,CID-10 E161,ciap_to_other_cids
128679,T87,CID-10 E16.2,ciap_to_other_cids
128680,T87,CID-10 E162,ciap_to_other_cids
128681,T87,CID-10 E16.3,ciap_to_other_cids
128682,T87,CID-10 E163,ciap_to_other_cids
128683,T87,CID-10 E16.9,ciap_to_other_cids
128684,T87,CID-10 E169,ciap_to_other_cids
128685,T80,ausência de hipófise de origem congênita,ciap_to_text
128696,L99,tíbia em lâmina de sabre,ciap_to_text
128827,S16,contusão cutânea de um artelho,ciap_to_text
128830,S16,CID-10 S90.1,ciap_to_cid
128831,S16,CID-10 S901,ciap_to_cid
128888,T82,síndrome de hipoventilação alveolar com IMC >= 35,ciap_to_text
128891,T82,CID-10 E66.2,ciap_to_cid
128892,T82,CID-10 E662,ciap_to_cid
128895,-64,-64,ciap_to_text
128897,L87,cisto sinovial,ciap_to_text
128900,L87,CID-10 M71.3,ciap_to_cid
128901,L87,CID-10 M713,ciap_to_cid
128946,L82,condrodisplasia pontuada de origem congênita,ciap_to_text
128949,L82,CID-10 Q77.3,ciap_to_cid
128950,L82,CID-10 Q773,ciap_to_cid
128981,L91,artrite,ciap_to_text
128984,L91,CID-10 M13.9,ciap_to_cid
128985,L91,CID-10 M139,ciap_to_cid
128994,X70,sífilis congênita precoce do peritônio,ciap_to_text
129011,A84,"eczema de origem medicamentosa, devido ao uso incorreto",ciap_to_text
129046,L12,artrocele da mão ou do dedo,ciap_to_text
129063,U88,nefropatia hereditária com outras lesões de nefrite verificadas,ciap_to_text
129066,U88,CID-10 N07.8,ciap_to_cid
129067,U88,CID-10 N078,ciap_to_cid
129090,N74,gliosarcoma,ciap_to_text
129103,F79,ruptura traumática do conduto lacrimal,ciap_to_text
129140,S18,ferida aberta do cotovelo,ciap_to_text
129143,S18,CID-10 S51.0,ciap_to_cid
129144,S18,CID-10 S510,ciap_to_cid
129187,L82,dedo supranumerário congênita,ciap_to_text
129190,L82,CID-10 Q69.0,ciap_to_cid
129191,L82,CID-10 Q690,ciap_to_cid
129222,N90,N90,ciap_to_text
129224,W92,parto complicado por um teratoma sacrococcígeo,ciap_to_text
129227,W92,CID-10 O66.3,ciap_to_cid
129228,W92,CID-10 O663,ciap_to_cid
129293,-58,conversa sobre a eutanásia,ciap_to_text
129300,S99,mixedema cutâneo,ciap_to_text
129303,S99,CID-10 L98.5,ciap_to_cid
129304,S99,CID-10 L985,ciap_to_cid
129427,S24,triconodose,ciap_to_text
129436,X85,antiga laceração do colo do útero,ciap_to_text
129439,X85,CID-10 N88.1,ciap_to_cid
129440,X85,CID-10 N881,ciap_to_cid
129449,L87,tendinite patelar,ciap_to_text
129498,D82,anomalia da oclusão da mandíbula,ciap_to_text
129501,D82,CID-10 K07.5,ciap_to_cid
129502,D82,CID-10 K075,ciap_to_cid
129541,A81,"lesões múltiplas por esmagamento de um membro superior, do tórax, do ventre, da bacia e da parte inferior do dorso",ciap_to_text
129544,A81,CID-10 T04.7,ciap_to_cid
129545,A81,CID-10 T047,ciap_to_cid
129600,P80,Perturbações de personalidade,ciap_to_text
129602,H80,transtorno congênito do desenvolvimento da orelha média,ciap_to_text
129605,H80,CID-10 Q16.4,ciap_to_cid
129606,H80,CID-10 Q164,ciap_to_cid
129611,S95,Molusco contagioso,ciap_to_text
129612,S95,CIAP-2 S95,ciap_to_ciap
129613,A94,síndrome de desfibrinação do feto ou recém-nascido,ciap_to_text
129616,A94,CID-10 P60,ciap_to_cid
129732,N89,enxaqueca abdominal,ciap_to_text
129741,S81,angioendotelioma do sistema nervoso,ciap_to_text
129748,-45,aconselhamento de uma dieta de baixo açúcar,ciap_to_text
129755,R95,bolha pulmonar,ciap_to_text
129764,R83,garganta do fumante,ciap_to_text
129787,U88,hematúria recorrente e persistente com glomerulonefrite difusa mesangiocapilar,ciap_to_text
129814,D84,esofagismo,ciap_to_text
129817,D84,CID-10 K22.4,ciap_to_cid
129818,D84,CID-10 K224,ciap_to_cid
129827,D83,glossite esfoliativa marginal,ciap_to_text
129870,K77,descompensação ventricular,ciap_to_text
129877,S14,queimadura de primeiro grau do braço,ciap_to_text
129880,S14,CID-10 T22.1,ciap_to_cid
129881,S14,CID-10 T221,ciap_to_cid
129900,W93,"prolapso do cordão umbilical complicando o parto, com morte do recém-nascido",ciap_to_text
129903,W93,CID-10 O69.0,ciap_to_cid
129904,W93,CID-10 O690,ciap_to_cid
129971,S14,corrosão de primeiro grau na nádega,ciap_to_text
129994,D82,dentina irregular,ciap_to_text
130037,L99,luxação articular recorrente,ciap_to_text
130168,K99,flebopatia,ciap_to_text
130171,K99,CID-10 I87.9,ciap_to_cid
130172,K99,CID-10 I879,ciap_to_cid
130209,L73,fratura da epífise distal da tíbia,ciap_to_text
130211,L73,Fratura: tíbia/perônio/ fíbula,ciap_to_ciap_title
130212,L73,CID-10 S82.3,ciap_to_cid
130213,L73,CID-10 S823,ciap_to_cid
130214,L73,CID-10 S82.1,ciap_to_other_cids
130215,L73,CID-10 S821,ciap_to_other_cids
130216,L73,CID-10 S82.2,ciap_to_other_cids
130217,L73,CID-10 S822,ciap_to_other_cids
130218,L73,CID-10 S82.3,ciap_to_other_cids
130219,L73,CID-10 S823,ciap_to_other_cids
130220,L73,CID-10 S82.4,ciap_to_other_cids
130221,L73,CID-10 S824,ciap_to_other_cids
130222,L73,CID-10 S82.5,ciap_to_other_cids
130223,L73,CID-10 S825,ciap_to_other_cids
130224,L73,CID-10 S82.6,ciap_to_other_cids
130225,L73,CID-10 S826,ciap_to_other_cids
130226,L73,CID-10 S82.7,ciap_to_other_cids
130227,L73,CID-10 S827,ciap_to_other_cids
130228,L73,CID-10 S82.8,ciap_to_other_cids
130229,L73,CID-10 S828,ciap_to_other_cids
130230,L73,CID-10 S82.9,ciap_to_other_cids
130231,L73,CID-10 S829,ciap_to_other_cids
130232,L84,distorção do cóccix,ciap_to_text
130235,L84,CID-10 S33.7,ciap_to_cid
130236,L84,CID-10 S337,ciap_to_cid
130281,Z27,preocupação em relação à possibilidade de ter um problema social,ciap_to_text
130283,Z27,Medo de problema social,ciap_to_ciap_title
130284,Z27,CID-10 Z71.1,ciap_to_cid
130285,Z27,CID-10 Z711,ciap_to_cid
130286,Z27,CID-10 Z71.1,ciap_to_other_cids
130287,Z27,CID-10 Z711,ciap_to_other_cids
130288,X81,tumor de cordões sexuais com túbulos anelados ,ciap_to_text
130289,X81,CIAP-2 X81,ciap_to_ciap
130290,X81,"Tumor genital feminino, outra/NE",ciap_to_ciap_title
130291,X81,CID-10 D39.1,ciap_to_cid
130292,X81,CID-10 D391,ciap_to_cid
130293,X81,CID-10 D05,ciap_to_other_cids
130295,X81,CID-10 D06,ciap_to_other_cids
130297,X81,CID-10 D07.0,ciap_to_other_cids
130298,X81,CID-10 D070,ciap_to_other_cids
130299,X81,CID-10 D07.1,ciap_to_other_cids
130300,X81,CID-10 D071,ciap_to_other_cids
130301,X81,CID-10 D07.2,ciap_to_other_cids
130302,X81,CID-10 D072,ciap_to_other_cids
130303,X81,CID-10 D07.3,ciap_to_other_cids
130304,X81,CID-10 D073,ciap_to_other_cids
130305,X81,CID-10 D39,ciap_to_other_cids
130307,X81,CID-10 D48.6,ciap_to_other_cids
130308,X81,CID-10 D486,ciap_to_other_cids
130309,X17,sintomas do sistema urogenital,ciap_to_text
130310,X17,CIAP-2 X17,ciap_to_ciap
130311,X17,Dor/sintomas da pélvis feminina,ciap_to_ciap_title
130312,X17,CID-10 N94.9,ciap_to_cid
130313,X17,CID-10 N949,ciap_to_cid
130314,X17,CID-10 N94.8,ciap_to_other_cids
130315,X17,CID-10 N948,ciap_to_other_cids
130316,X17,CID-10 N94.9,ciap_to_other_cids
130317,X17,CID-10 N949,ciap_to_other_cids
130318,X75,carcinoma de localizações contíguas do colo do útero,ciap_to_text
130320,X75,Câncer do colo,ciap_to_ciap_title
130321,X75,CID-10 C53.8,ciap_to_cid
130322,X75,CID-10 C538,ciap_to_cid
130323,X75,CID-10 C53,ciap_to_other_cids
130325,R87,corpo estranho na hipofaringe,ciap_to_text
130328,R87,CID-10 T17.2,ciap_to_cid
130329,R87,CID-10 T172,ciap_to_cid
130332,L76,fratura do osso hióide,ciap_to_text
130335,L76,CID-10 S12.8,ciap_to_cid
130336,L76,CID-10 S128,ciap_to_cid
130369,N89,N89,ciap_to_text
130371,W99,flebite de um membro inferior durante a gravidez,ciap_to_text
130374,W99,CID-10 O22.9,ciap_to_cid
130375,W99,CID-10 O229,ciap_to_cid
130408,-49,outros procedimentos preventivos,ciap_to_text
130409,-49,CIAP-2 -49,ciap_to_ciap
130410,-49,Outros procedimentos preventivos,ciap_to_ciap_title
130411,-49,CID-10 nan,ciap_to_cid
130413,-49,CID-10 nan,ciap_to_other_cids
130415,T99,"fibrose cística com icterícia, no feto",ciap_to_text
130418,T99,CID-10 E84.8,ciap_to_cid
130419,T99,CID-10 E848,ciap_to_cid
130522,L82,espondilose congênita,ciap_to_text
130525,L82,CID-10 Q76.2,ciap_to_cid
130526,L82,CID-10 Q762,ciap_to_cid
130557,N94,síndrome dolorosa do membro fantasma,ciap_to_text
130560,N94,CID-10 G54.6,ciap_to_cid
130561,N94,CID-10 G546,ciap_to_cid
130596,S05,depósitos cutâneos múltiplos,ciap_to_text
130598,S05,Tumores/inchaços generalizados,ciap_to_ciap_title
130599,S05,CID-10 R23.8,ciap_to_cid
130600,S05,CID-10 R238,ciap_to_cid
130601,S05,CID-10 R22.7,ciap_to_other_cids
130602,S05,CID-10 R227,ciap_to_other_cids
130603,S05,CID-10 R23.8,ciap_to_other_cids
130604,S05,CID-10 R238,ciap_to_other_cids
130605,S85,fístula de um cisto capilar,ciap_to_text
130606,S85,CIAP-2 S85,ciap_to_ciap
130607,S85,Cisto pilonidal/fistula,ciap_to_ciap_title
130608,S85,CID-10 L05.9,ciap_to_cid
130609,S85,CID-10 L059,ciap_to_cid
130610,S85,CID-10 L05,ciap_to_other_cids
130612,L80,pronação dolorosa,ciap_to_text
130615,L80,CID-10 S53.0,ciap_to_cid
130616,L80,CID-10 S530,ciap_to_cid
130685,W93,"parto complicado por um descolamento do colo do útero, com falecimento do recém-nascido",ciap_to_text
130688,W93,CID-10 O71.3,ciap_to_cid
130689,W93,CID-10 O713,ciap_to_cid
130756,X70,acompanhamento de uma sífilis latente sem data de infecção conhecida,ciap_to_text
130759,X70,CID-10 A53.0,ciap_to_cid
130760,X70,CID-10 A530,ciap_to_cid
130773,N71,N71,ciap_to_text
130775,N70,paralisia infantil atrófica aguda,ciap_to_text
130786,W92,parto complicado por um pelve retraída,ciap_to_text
130855,D72,hepatite viral crônica,ciap_to_text
130858,D72,CID-10 B18.9,ciap_to_cid
130859,D72,CID-10 B189,ciap_to_cid
130870,D77,mesotelioma do mesocólon,ciap_to_text
130873,D77,CID-10 C45.1,ciap_to_cid
130874,D77,CID-10 C451,ciap_to_cid
130915,D97,hepatite sifilítica,ciap_to_text
130940,K28,limitação de atividade por um problema cardiovascular,ciap_to_text
130942,K28,Limitação funcional/incapacidade,ciap_to_ciap_title
130943,K28,CID-10 Z73.6,ciap_to_cid
130944,K28,CID-10 Z736,ciap_to_cid
130945,K28,CID-10 Z73.6,ciap_to_other_cids
130946,K28,CID-10 Z736,ciap_to_other_cids
130947,A94,aspiração de mecônio,ciap_to_text
131066,A78,paracoccidioidomicose visceral,ciap_to_text
131069,A78,CID-10 B41.8,ciap_to_cid
131070,A78,CID-10 B418,ciap_to_cid
131223,Y99,hipertrofia da bolsa escrotal,ciap_to_text
131294,D82,desvio dentário,ciap_to_text
131297,D82,CID-10 K07.2,ciap_to_cid
131298,D82,CID-10 K072,ciap_to_cid
131337,H72,otite média alérgica,ciap_to_text
131344,A82,sequela tardia de uma corrosão classificada em função da extensão da parte do corpo atingida,ciap_to_text
131347,A82,CID-10 T95.4,ciap_to_cid
131348,A82,CID-10 T954,ciap_to_cid
131383,L88,nodosidade reumatóide,ciap_to_text
131386,L88,CID-10 M06.3,ciap_to_cid
131387,L88,CID-10 M063,ciap_to_cid
131396,P06,medo noturno,ciap_to_text
131399,P06,CID-10 F51.4,ciap_to_cid
131400,P06,CID-10 F514,ciap_to_cid
131405,Y70,leucodermia sifilítica tardia,ciap_to_text
131408,Y70,CID-10 A52.7,ciap_to_cid
131409,Y70,CID-10 A527,ciap_to_cid
131420,X76,Paget mamária,ciap_to_text
131423,X76,CID-10 C50.0,ciap_to_cid
131424,X76,CID-10 C500,ciap_to_cid
131427,S99,afecção cutânea infiltrada,ciap_to_text
131430,S99,CID-10 L98.6,ciap_to_cid
131431,S99,CID-10 L986,ciap_to_cid
131554,L98,geno valgo adquirido,ciap_to_text
131557,L98,CID-10 M21.0,ciap_to_cid
131558,L98,CID-10 M210,ciap_to_cid
131563,A99,bebê sadio recebendo cuidados,ciap_to_text
131648,D82,anomalia em cunha dos dentes,ciap_to_text
131651,D82,CID-10 K03.1,ciap_to_cid
131652,D82,CID-10 K031,ciap_to_cid
131691,S99,abcesso subcutâneo no curso de uma cromoblastomicose,ciap_to_text
131818,A89,infecção ou inflamação de material protético do sistema nervoso periférico,ciap_to_text
131865,T91,malácia juvenil,ciap_to_text
131868,T91,CID-10 E55.0,ciap_to_cid
131869,T91,CID-10 E550,ciap_to_cid
131914,A94,morbidade perinatal devido a uma bacia afunilada com desproporção,ciap_to_text
132033,P71,psicose orgânica aguda ou subaguda,ciap_to_text
132036,P71,CID-10 F05.8,ciap_to_cid
132037,P71,CID-10 F058,ciap_to_cid
132048,A91,lesão pulmonar detectada em diagnóstico por imagem,ciap_to_text
132051,A91,CID-10 R91,ciap_to_cid
132087,D82,cisto epidermóide dos tecidos moles da boca,ciap_to_text
132090,D82,CID-10 K09.8,ciap_to_cid
132091,D82,CID-10 K098,ciap_to_cid
132130,S14,queimadura de segundo grau do polegar,ciap_to_text
132133,S14,CID-10 T23.2,ciap_to_cid
132134,S14,CID-10 T232,ciap_to_cid
132153,P19,dependência de estimulantes,ciap_to_text
132174,N92,espasmo do nervo trigêmio,ciap_to_text
132175,N92,CIAP-2 N92,ciap_to_ciap
132176,N92,Nevralgia do trigêmio,ciap_to_ciap_title
132177,N92,CID-10 G50.0,ciap_to_cid
132178,N92,CID-10 G500,ciap_to_cid
132179,N92,CID-10 G50.0,ciap_to_other_cids
132180,N92,CID-10 G500,ciap_to_other_cids
132181,N92,CID-10 G50.8,ciap_to_other_cids
132182,N92,CID-10 G508,ciap_to_other_cids
132183,N92,CID-10 G50.9,ciap_to_other_cids
132184,N92,CID-10 G509,ciap_to_other_cids
132185,X99,hipoplasia do endométrio,ciap_to_text
132276,D99,jejuno irritável,ciap_to_text
132373,W84,anomalia da placenta complicando a gravidez,ciap_to_text
132376,W84,CID-10 O43.9,ciap_to_cid
132377,W84,CID-10 O439,ciap_to_cid
132428,P06,ansiedade noturna,ciap_to_text
132437,R90,vegetação adenoidiana,ciap_to_text
132446,W93,"parto complicado por uma laceração obstétrica peri-uretral, com morte do recém-nascido",ciap_to_text
132449,W93,CID-10 O71.5,ciap_to_cid
132450,W93,CID-10 O715,ciap_to_cid
132517,A94,"hematoma cerebral do feto ou do recém-nascido, devido a um traumatismo ao nascer",ciap_to_text
132520,A94,CID-10 P10.1,ciap_to_cid
132521,A94,CID-10 P101,ciap_to_cid
132636,D82,transtorno do desenvolvimento dentário,ciap_to_text
132679,A89,complicação mecânica de um enxerto muscular,ciap_to_text
132726,L20,inchaço articular,ciap_to_text
132729,L20,CID-10 M25.4,ciap_to_cid
132730,L20,CID-10 M254,ciap_to_cid
132741,K99,obstrução venosa,ciap_to_text
132782,L17,artrodinia do pé e do dedo,ciap_to_text
132785,L17,CID-10 M25.5,ciap_to_cid
132786,L17,CID-10 M255,ciap_to_cid
132801,A87,hemorragia pós-obstétrica,ciap_to_text
132804,A87,CID-10 O90.2,ciap_to_cid
132805,A87,CID-10 O902,ciap_to_cid
132864,B82,anemia osteoesclerótica,ciap_to_text
132867,B82,CID-10 D64.8,ciap_to_cid
132868,B82,CID-10 D648,ciap_to_cid
132897,S76,lesões intermédiáreas da pinta,ciap_to_text
132922,P70,psicose senil de forma depressiva,ciap_to_text
132937,D87,obstrução gástrica,ciap_to_text
132962,P72,psicose esquizofrênica,ciap_to_text
132965,P72,CID-10 F20.9,ciap_to_cid
132966,P72,CID-10 F209,ciap_to_cid
132979,B83,disfibrinogenemia,ciap_to_text
132994,P29,alucinações olfativas,ciap_to_text
132997,P29,CID-10 R44.2,ciap_to_cid
132998,P29,CID-10 R442,ciap_to_cid
133043,D76,carcinoma do pâncreas com hipersecreção hormonal,ciap_to_text
133046,D76,CID-10 C25,ciap_to_cid
133050,P19,dependência de metanfetamina,ciap_to_text
133071,X99,hemorragia da vulva,ciap_to_text
133162,U99,dilatação uretral,ciap_to_text
133213,S82,nevus no períneo,ciap_to_text
133220,A99,observação após um estupro,ciap_to_text
133223,A99,CID-10 Z04.4,ciap_to_cid
133224,A99,CID-10 Z044,ciap_to_cid
133305,K90,infarto cerebral devido a uma oclusão trombótica arterial pré-cerebral,ciap_to_text
133322,Y70,bubão sifilítico,ciap_to_text
133325,Y70,CID-10 A51.0,ciap_to_cid
133326,Y70,CID-10 A510,ciap_to_cid
133337,A94,icterícia do feto ou recém-nascido devido a ingestão de sangue materno,ciap_to_text
133340,A94,CID-10 P58.5,ciap_to_cid
133341,A94,CID-10 P585,ciap_to_cid
133456,D99,embolia venosa mesentérica com gangrena,ciap_to_text
133553,S99,líquen plano vermelho,ciap_to_text
133556,S99,CID-10 L43.9,ciap_to_cid
133557,S99,CID-10 L439,ciap_to_cid
133680,B70,linfadenite piogênica,ciap_to_text
133687,A89,trombose por prótese de órgãos genitais,ciap_to_text
133734,A80,traumatismo dos órgãos genitais internos,ciap_to_text
133737,A80,CID-10 S37.9,ciap_to_cid
133738,A80,CID-10 S379,ciap_to_cid
133791,A23,limitação da história familiar,ciap_to_text
133794,A23,CID-10 Z82.8,ciap_to_cid
133795,A23,CID-10 Z828,ciap_to_cid
133870,A94,tampão de mecônio com obstrução intestinal no recém-nascido,ciap_to_text
133989,K73,anomalia congênita da circulação cardíaca,ciap_to_text
133992,K73,CID-10 Q28.9,ciap_to_cid
133993,K73,CID-10 Q289,ciap_to_cid
134014,D99,anastomose intestinal,ciap_to_text
134111,N75,meningioma hemangioblástico,ciap_to_text
134114,N75,CID-10 D32.9,ciap_to_cid
134115,N75,CID-10 D329,ciap_to_cid
134122,A89,presença de uma prótese dentária,ciap_to_text
134125,A89,CID-10 Z97.2,ciap_to_cid
134126,A89,CID-10 Z972,ciap_to_cid
134169,B78,doença da hemoglobina de genótipo Hb AS,ciap_to_text
134180,L74,fratura múltipla do punho e da mão,ciap_to_text
134183,L74,CID-10 S62.8,ciap_to_cid
134184,L74,CID-10 S628,ciap_to_cid
134189,A16,choro excessivo de uma criança,ciap_to_text
134190,A16,CIAP-2 A16,ciap_to_ciap
134191,A16,Criança irritável,ciap_to_ciap_title
134192,A16,CID-10 R68.1,ciap_to_cid
134193,A16,CID-10 R681,ciap_to_cid
134194,A16,CID-10 R68.1,ciap_to_other_cids
134195,A16,CID-10 R681,ciap_to_other_cids
134196,L82,diastase congênito da sínfise pubiana,ciap_to_text
134231,L71,osteossarcoma fibroblástico,ciap_to_text
134234,L71,CID-10 C41.9,ciap_to_cid
134235,L71,CID-10 C419,ciap_to_cid
134244,W71,endometrite durante a gravidez,ciap_to_text
134265,H01,dor mastoidiana,ciap_to_text
134272,X70,úlcera sifilítica,ciap_to_text
134289,P18,síndrome de dependência de etilcarbamato,ciap_to_text
